,date,user_id,text,like,tag,pp_text,like_point
1500,2019-08-12T03:45:58.000Z,teukoapp,👏 Come and join our lunchbox community on @teukoapp! Lunch packing is more fun together 🍱💪,52주좋아요 1개답글 달기,,Come and join our lunchbox community onteukoappLunch packing is more fun together, 1
1501,2019-08-12T03:45:58.000Z,snackapade인증됨,We spy a little #lunchbox in that pantry! 💕,52주좋아요 1개답글 달기,#lunchbox,We spy a littlelunchbox in that pantry, 1
1502,2019-09-14T09:47:50.000Z,seamanchips,Bronze at @pentawards !Worlds largest packaging design award 🥉 Congrats @pearlfisherlive for you great work with.... ME ⚓️#seamanchips #noplasticintheoceans #seamanseaweedchips #seaweedcrisps #trangtiltang,55,#noplasticintheoceans #seamanseaweedchips #seaweedcrisps #trangtiltang,Bronze atpentawardsWorlds largest packaging design award Congratspearlfisherlive for you great work with MEseamanchipsnoplasticintheoceansseamanseaweedchipsseaweedcrispstrangtiltang,55
1503,2019-09-14T09:47:50.000Z,lorimariewebb,Flot! 🙌🏽,47주좋아요 1개답글 달기,,Flot, 1
1504,2019-08-05T11:31:42.000Z,heinemax,"Sømanden er retur ved roret i styrehuset ⚓️Fantastisk ferie, har suget kærlighed og energi på ungerne og Anne.Tag da lige en eller flere personer som du tror kunne have interesse i at kigge med, her på Instagram. Så sender jeg en pose Chips til de nye følgere, hele dagen i dag.Se fuld version i story eller facebook 🎬 @groovygraphic #iamSeaMan#FarTilFire#entrepreneur #TrangTilTang#SeaManSeaweedChips#SeaManChips#SeaweedCrisps#TrangTilLivet","[<meta content=""좋아요 45개, 댓글 9개 - Instagram의 iamSeaMan(@heinemax)님: &amp;quot;Sømanden er retur ved roret i styrehuset ⚓️ Fantastisk ferie, har suget kærlighed og energi på…&amp;quot;"" name=""description""/>]",#iamSeaManFarTilFireentrepreneur #TrangTilTangSeaManSeaweedChipsSeaManChipsSeaweedCrispsTrangTilLivet,S manden er retur ved roret i styrehuset Fantastisk feriehar suget k rlighed og energi pungerne og Anne Tag da lige en eller flere personer som du tror kunne have interesse i at kigge medher pInstagramSsender jeg en pose Chips til de nye f lgerehele dagen i dag Se fuld version i story eller facebookgroovygraphiciamSeaMan FarTilFire entrepreneurTrangTilTang SeaManSeaweedChips SeaManChips SeaweedCrisps TrangTilLivet, 45
1505,2019-08-05T11:31:42.000Z,stinnethorup,"@bug_amok Tjek ham ud, i kunne godt lave en lille bugchips eller tang Chips med bugdip 😎",53주좋아요 2개답글 달기,,bug amok Tjek ham udi kunne godt lave en lille bugchips eller tang Chips med bugdip, 2
1506,2019-08-05T11:31:42.000Z,swingboing,🔥🔥🔥,53주답글 달기,,,0
1507,2019-08-05T11:31:42.000Z,bug_amok,@sirirobinson Når der skal laves nye opskrifter :),53주좋아요 2개답글 달기,,sirirobinson N r der skal laves nye opskrifter, 2
1508,2017-01-10T16:54:38.000Z,happily2here,"My first preparation for Chinese New Year snack- Seaweed Crisp. Method: Just brush popiah skin with beaten egg, put the seaweed on top, cut into strips then deep fry it slowly until light brown. #snacks #seaweedcrisps #CNYsnacks #homecookedlove #homecookies",27,#snacks #seaweedcrisps #CNYsnacks #homecookedlove #homecookies,My first preparation for Chinese New Year snackSeaweed CrispMethodJust brush popiah skin with beaten eggput the seaweed on topcut into strips then deep fry it slowly until light brown snacksseaweedcrispsCNYsnackshomecookedlovehomecookies,27
1509,2017-01-10T16:54:38.000Z,jocelynooi,So yummy! Finished half the container d haha,187주답글 달기,,So yummyFinished half the container d haha,0
1510,2019-07-22T15:24:10.000Z,find.brazil,Brasil está se beneficiando mais do que rivais americanos pelo aumento da demanda na China.⠀.⠀.⠀.⠀.⠀.⠀.⠀#Pig#FindBrazil #ComercioExterno #Export #InternationalBusiness #Entrepreneur #bussiness #cleanoceans #healthysnacks #noplasticintheocean #seaweed #trangtiltang #seamanseaweedchips #seamanchips #superfood #tangchips #seaweedcrisps #grenaa #entrepreneur #firstneverfollows #exportbusiness #tradetraveltransform #motivation #entrepreneurminds #successfulminds #mindsetmentor #moneymindset #motivationfriday #successdiaries,9,#ComercioExterno #Export #InternationalBusiness #Entrepreneur #bussiness #cleanoceans #healthysnacks #noplasticintheocean #seaweed #trangtiltang #seamanseaweedchips #seamanchips #superfood #tangchips #seaweedcrisps #grenaa #entrepreneur #firstneverfollows #exportbusiness #tradetraveltransform #motivation #entrepreneurminds #successfulminds #mindsetmentor #moneymindset #motivationfriday #successdiaries,Brasil estse beneficiando mais do que rivais americanos pelo aumento da demanda na China Pig FindBrazilComercioExternoExportInternationalBusinessEntrepreneurbussinesscleanoceanshealthysnacksnoplasticintheoceanseaweedtrangtiltangseamanseaweedchipsseamanchipssuperfoodtangchipsseaweedcrispsgrenaaentrepreneurfirstneverfollowsexportbusinesstradetraveltransformmotivationentrepreneurmindssuccessfulmindsmindsetmentormoneymindsetmotivationfridaysuccessdiaries,9
1511,2018-01-07T02:34:00.000Z,gfmelonoat,We first fell in love with these gluten-free @seapointfarms pumpkin sesame seaweed crisps when we were in Hawaii! Good thing I found them on @amazon back on the mainland. She goes through these so fast we buy them by the boxes📦 ! #glutenfreefood #glutenfreelife #glutenfreeliving #glutenfreesnack #sfbayarea #seaweedcrisps,23,#glutenfreefood #glutenfreelife #glutenfreeliving #glutenfreesnack #sfbayarea #seaweedcrisps,We first fell in love with these gluten freeseapointfarms pumpkin sesame seaweed crisps when we were in HawaiiGood thing I found them onamazon back on the mainlandShe goes through these so fast we buy them by the boxes glutenfreefoodglutenfreelifeglutenfreelivingglutenfreesnacksfbayareaseaweedcrisps,23
1512,2018-01-07T02:34:00.000Z,melnmangos,Love the hat!,135주좋아요 1개답글 달기,,Love the hat, 1
1513,2018-01-07T02:34:00.000Z,seapointfarms,Lovely !! Adore this picture and thank you for the share 🤗🌴,135주좋아요 1개답글 달기,,LovelyAdore this picture and thank you for the share, 1
1514,2016-09-05T06:56:59.000Z,ozel_25,My healthy snax... #SeaweedCrisps #KoreanChips,14,#SeaweedCrisps #KoreanChips,My healthy snax SeaweedCrispsKoreanChips,14
1515,2016-09-05T06:56:59.000Z,rosadale_bual,Hmmm lami na?,205주답글 달기,,Hmmm lami na,0
1516,2016-09-05T06:56:59.000Z,ozel_25,@rosadale_bual  yes ovkorssss,205주답글 달기,,rosadale bualyes ovkorssss,0
1517,2016-09-05T06:56:59.000Z,rosadale_bual,Looks like hindi masarap hehee,205주답글 달기,,Looks like hindi masarap hehee,0
1518,2016-09-05T06:56:59.000Z,ozel_25,It tastes masarap kaya @rosadale_bual,205주답글 달기,,It tastes masarap kayarosadale bual,0
1519,2019-05-10T18:13:18.000Z,emerfitz1,"First time making seaweed crisps from serrated wrack, bladder wrack and sea spaghetti. Loving the wracks but jury is out on the spaghetti!! #seaweed #seaweedcrisps #onmydoorstep",26,#seaweed #seaweedcrisps #onmydoorstep,First time making seaweed crisps from serrated wrackbladder wrack and sea spaghettiLoving the wracks but jury is out on the spaghettiseaweedseaweedcrispsonmydoorstep,26
1520,2019-05-10T18:13:18.000Z,pamelaicious_x,Beats battenberg!!😱😍,65주답글 달기,,Beats battenberg,0
1521,2019-06-07T13:52:12.000Z,seamanchips,The weekend starts with a mouthful of SEA MAN ✔️📸 —— 🏴‍☠️#seaweedcrisps #sømandssnoller #seaweedchips#seamanchips #seamanseaweedchips#cleanoceans #noplasticintheoceans #superfood #algenchips#tång #trangtiltang #sustainable #healthysnacks,149,#smandssnoller #seaweedchipsseamanchips #seamanseaweedchipscleanoceans #noplasticintheoceans #superfood #algenchipstng #trangtiltang #sustainable #healthysnacks,The weekend starts with a mouthful of SEA MAN seaweedcrispss mandssnollerseaweedchips seamanchipsseamanseaweedchips cleanoceansnoplasticintheoceanssuperfoodalgenchips t ngtrangtiltangsustainablehealthysnacks,149
1522,2019-06-07T13:52:12.000Z,swingboing,👊🏼,61주답글 달기,,,0
1523,2019-06-07T13:52:12.000Z,mrballegaard,Det sagde hun også igår😄😄,61주좋아요 2개답글 달기,,Det sagde hun ogsig r, 2
1524,2019-06-07T13:52:12.000Z,ismobilen,😂😂😂,61주좋아요 1개답글 달기,,, 1
1525,2015-02-25T12:00:45.000Z,sakilabdulkhalid,#seaweedcrisps in d house...Sedap buat kudap2 petang2...sambil2 tengok tv pun layan nih...#sayajualmurah #sayajualonline #makanpetang #partime #bazarpaknil #bazaronline #onlineshop #kudapkudap #upm #ukm #bangi #wartabangi #bisnessonline #presint15 #kajang #kualalumpur #vendorcafe #seaweedcrisps,10,#seaweedcrisps #sayajualonline #makanpetang #partime #bazarpaknil #bazaronline #onlineshop #kudapkudap #upm #ukm #bangi #wartabangi #bisnessonline #presint15 #kajang #kualalumpur #vendorcafe #seaweedcrisps,seaweedcrisps in d house Sedap buat kudap2 petang2 sambil2 tengok tv pun layan nihsayajualmurahsayajualonlinemakanpetangpartimebazarpaknilbazaronlineonlineshopkudapkudapupmukmbangiwartabangibisnessonlinepresint15kajangkualalumpurvendorcafeseaweedcrisps,10
1526,2015-02-25T12:00:45.000Z,aadamika,Wow!,285주답글 달기,,Wow,0
1527,2015-02-25T12:00:45.000Z,yayadolls,Very best!,285주답글 달기,,Very best,0
1528,2015-02-25T12:00:45.000Z,tati_skincare,Superb!,285주답글 달기,,Superb,0
1529,2015-02-25T12:00:45.000Z,breastpumpmurah_dsi2u,Very cool!,285주답글 달기,,Very cool,0
1530,2015-02-25T12:00:45.000Z,asyf4i,wow!,285주답글 달기,,wow,0
1531,2015-02-25T12:00:45.000Z,masa_print,Beautiful!,285주답글 달기,,Beautiful,0
1532,2015-02-25T12:00:45.000Z,herv.kuantan,So nice!,285주답글 달기,,So nice,0
1533,2015-02-25T12:00:45.000Z,megatk0r,cool account,285주답글 달기,,cool account,0
1534,2019-08-22T11:42:26.000Z,kumamai17,お持ち帰りの#戦利品 教えてもらった#ロッテマート#ごま油#ラーメン#シーチキン行ったらコストコ並みに試食させてくれて2個買ったらもう1個おまけ❤️みたいなんやってて #爆買い#辛ラーメンブラック  はもうない。笑 辛ラーメンよりはるかに美味しい❤️そして#bibigo #seaweedcrisps おつまみに最高‼️ ほんま行ったら買ってきて欲しい。笑#Korea またいきたーい‼️,14,#seaweedcrisps,2 1 bibigoseaweedcrisps Korea,14
1535,2019-08-22T11:42:26.000Z,cyacoco,seaweedcrispsはわさび味のやつが美味しいですよー☺️✨,51주답글 달기,,seaweedcrisps,0
1536,2019-08-02T09:20:09.000Z,seamanchips,"Sea Man goes til Italy 🇮🇹 After the holidays, we’re going start working on our Italien language!Proud to announce that Hr Wiedeman takes our dreams and goals into Italy!Grazie Mille 🙏🏽#seamanchipsgoesworldwide#noplasticintheoceans #seamanseaweedchips #superfood #healthysnacks #trangtiltang #seaweedcrisps",54,#seamanseaweedchips #superfood #healthysnacks #trangtiltang #seaweedcrisps,Sea Man goes til ItalyAfter the holidayswe re going start working on our Italien language Proud to announce that Hr Wiedeman takes our dreams and goals into Italy Grazie Milleseamanchipsgoesworldwide noplasticintheoceansseamanseaweedchipssuperfoodhealthysnackstrangtiltangseaweedcrisps,54
1537,2019-08-02T09:20:09.000Z,loftbynature,"Du siger bare til når du skal derned , så er jeg på",53주좋아요 1개답글 달기,,Du siger bare til n r du skal derned ser jeg p, 1
1538,2019-08-02T09:20:09.000Z,tangstationen,Fedt Max!,53주좋아요 1개답글 달기,,Fedt Max, 1
1539,2017-10-20T04:02:19.000Z,nyagamon,From #myspecialone ☺ #seaweedcrisps #honeyandcorn flavor 👌,2,#myspecialone #seaweedcrisps #honeyandcorn,Frommyspecialoneseaweedcrispshoneyandcorn flavor,2
1540,2019-12-18T16:03:47.000Z,abakusfoods,Who’s got ice skating on their Christmas activity to-do list?⛸❤️ .Seaweed Crisps make the perfect post-skate snack to re-energise yourself! .#iceskating #seaweed #seaweedcrisps #wednesday #humpday #christmassnacks #merrychristmas #vegan #glutenfree #natural #healthylife #balancedlife #lifelover,54,#seaweed #seaweedcrisps #wednesday #humpday #christmassnacks #merrychristmas #vegan #glutenfree #natural #healthylife #balancedlife #lifelover,Who s got ice skating on their Christmas activity to do listSeaweed Crisps make the perfect post skate snack to re energise yourselficeskatingseaweedseaweedcrispswednesdayhumpdaychristmassnacksmerrychristmasveganglutenfreenaturalhealthylifebalancedlifelifelover,54
1541,2019-12-18T16:03:47.000Z,abakusfoods,#festivities #vegansofig #wednesdaywisdom #plantpowered #energising #crunchy #crisps #healthysnack #healthysnacking #instafood #livelaughlove #eatwelllivewell #happiness,34주답글 달기,#festivities #vegansofig #wednesdaywisdom #plantpowered #energising #crunchy #crisps #healthysnack #healthysnacking #instafood #livelaughlove #eatwelllivewell #happiness,festivitiesvegansofigwednesdaywisdomplantpoweredenergisingcrunchycrispshealthysnackhealthysnackinginstafoodlivelaughloveeatwelllivewellhappiness,0
1542,2019-12-18T16:03:47.000Z,girlsofdelta_nu,Me 🙋‍♀️,34주좋아요 1개답글 달기,,Me, 1
1543,2019-12-18T16:03:47.000Z,daniellecainxx,I do😻,34주좋아요 1개답글 달기,,I do, 1
1544,2019-12-18T16:03:47.000Z,megan__sharpe,Craving these 🤤,34주좋아요 1개답글 달기,,Craving these, 1
1545,2019-12-18T16:03:47.000Z,lizzieellis_,Yummm💓,34주좋아요 1개답글 달기,,Yummm, 1
1546,2019-12-18T16:03:47.000Z,alchemy.eats,These sound really good 💚,31주답글 달기,,These sound really good,0
1547,2019-12-18T16:03:47.000Z,georgiaeats_,Need these!!,19주답글 달기,,Need these,0
